bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1703068,1283541,2023-03-23,Senate,On the Amendment S.Amdt. 22 to S. 316 (No short title on file) RC# 67,19,76,0,5,100
1703068,1283542,2023-03-23,Senate,On the Amendment S.Amdt. 4 to S. 316 (No short title on file) RC# 68,32,63,0,5,100
1703068,1283543,2023-03-23,Senate,On the Amendment S.Amdt. 43 to S. 316 (No short title on file) RC# 69,41,52,0,7,100
1703068,1287155,2023-03-28,Senate,On the Amendment S. 316 RC# 71,47,49,0,4,100
1703068,1287156,2023-03-28,Senate,On the Amendment S. 316 RC# 72,31,65,0,4,100
1703068,1287157,2023-03-28,Senate,On the Amendment S. 316 RC# 73,41,55,0,4,100
1703068,1287158,2023-03-28,Senate,On the Amendment S. 316 RC# 74,38,57,0,5,100
1703068,1287159,2023-03-28,Senate,On the Amendment S. 316 RC# 75,33,62,0,5,100
1703068,1287160,2023-03-28,Senate,On the Amendment S. 316 RC# 76,26,68,0,6,100
1703068,1289158,2023-03-29,Senate,On Passage of the Bill S. 316 RC# 77,66,30,0,4,100
1703068,1362316,2023-03-16,Senate,On Cloture on the Motion to Proceed S. 316 RC# 61,68,27,0,5,100
1703068,1362317,2023-03-21,Senate,On the Motion to Proceed S. 316 RC# 63,67,28,0,5,100
1703068,1362318,2023-03-27,Senate,On the Cloture Motion S. 316 RC# 70,65,28,0,7,100
1707900,1414449,2024-03-22,House,On Motion to Recommit RC# 103,206,211,0,15,432
1707900,1414450,2024-03-22,House,On Passage RC# 104,209,204,0,19,432
1712239,1355451,2023-09-18,House,On Motion to Suspend the Rules and Pass RC# 393,409,0,1,22,432
1714867,1357518,2023-11-13,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 643",405,0,0,27,432
1714869,1467269,2024-09-10,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 405",413,3,0,14,430
1714885,1331615,2023-05-22,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 228",402,2,0,30,434
1714888,1263290,2023-02-27,House,On Motion to Suspend the Rules and Agree,414,2,0,17,433
1714896,1350573,2023-07-11,House,On Motion to Suspend the Rules and Pass RC# 291,409,1,0,23,433
1714898,1282191,2023-03-22,House,On Motion to Suspend the Rules and Pass RC# 144,393,4,0,37,434
1714905,1470700,2024-12-17,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 511",311,96,0,22,429
1717612,1305945,2023-04-19,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 189",410,8,0,17,435
1717615,1270949,2023-03-07,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 133",393,22,0,19,434
1717624,1286865,2023-03-27,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 164",415,0,0,19,434
1717638,1411587,2024-03-19,House,"On Motion to Suspend the Rules and Agree, as Amended RC# 88",390,9,0,32,431
1717657,1362670,2023-12-13,House,On Passage RC# 718,330,99,0,4,433
1717662,1412805,2024-03-20,House,On Motion to Recommit RC# 92,202,213,0,17,432
1717662,1412806,2024-03-20,House,On Passage RC# 93,229,188,0,15,432
1720714,1283001,2023-03-22,House,On Motion to Suspend the Rules and Pass RC# 145,404,7,0,23,434
1720715,1331631,2023-05-22,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 229",400,5,0,29,434
1720720,1324066,2023-05-11,House,On Motion to Recommit RC# 210,210,221,0,4,435
1720720,1324067,2023-05-11,House,On Passage RC# 211,230,200,0,5,435
1720743,1286029,2023-03-27,House,On Motion to Suspend the Rules and Pass RC# 163,413,2,0,19,434
1720748,1303059,2023-04-17,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 183",405,6,0,23,434
1720754,1467262,2024-09-09,House,On Motion to Suspend the Rules and Pass RC# 401,351,36,0,43,430
1722457,1264812,2023-02-28,House,On Ordering the Previous Question RC# 122,213,201,0,19,433
1722457,1264813,2023-02-28,House,On Agreeing to the Resolution RC# 123,216,205,0,13,434
1723511,1271081,2023-03-07,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 132",422,0,0,12,434
1723535,1443562,2024-05-14,House,On Motion to Suspend the Rules and Pass RC# 196,370,18,0,42,430
1724868,1273518,2023-03-10,House,On Passage RC# 143,419,0,0,16,435
1724917,1283748,2023-03-23,House,On Agreeing to the Amendment RC# 150,203,223,0,14,440
1724917,1283749,2023-03-23,House,On Agreeing to the Amendment RC# 151,61,365,0,14,440
1724917,1283750,2023-03-23,House,On Agreeing to the Amendment RC# 152,89,338,0,13,440
1724917,1283751,2023-03-23,House,On Agreeing to the Amendment RC# 153,386,39,0,15,440
1724917,1284907,2023-03-24,House,On Agreeing to the Amendment RC# 154,420,5,0,15,440
1724917,1284908,2023-03-24,House,On Agreeing to the Amendment RC# 155,203,217,0,21,441
1724917,1284909,2023-03-24,House,On Agreeing to the Amendment RC# 156,161,265,0,15,441
1724917,1284910,2023-03-24,House,On Agreeing to the Amendment RC# 157,107,317,0,16,440
1724917,1284911,2023-03-24,House,On Agreeing to the Amendment RC# 158,113,311,0,16,440
1724917,1284912,2023-03-24,House,On Agreeing to the Amendment RC# 159,83,331,0,26,440
1724917,1284913,2023-03-24,House,On Motion to Recommit RC# 160,203,218,0,13,434
1724917,1284914,2023-03-24,House,On Passage RC# 161,213,208,0,14,435
1724918,1272271,2023-03-08,House,On Agreeing to the Resolution RC# 136,103,321,0,11,435
1727214,1312694,2023-04-26,House,On Motion to Suspend the Rules and Pass RC# 200,409,11,0,15,435
1727229,1312953,2023-04-26,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 197",422,1,0,11,434
1727242,1350938,2023-07-25,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 365",250,163,1,19,433
1729811,1315039,2023-04-28,House,On Passage RC# 202,221,202,0,12,435
1729811,1318246,2023-05-03,Senate,On the Joint Resolution H.J.Res. 39 RC# 109,56,41,0,3,100
1729811,1332931,2023-05-24,House,"Passage, Objections of the President To The Contrary Notwithstanding RC# 233",214,205,0,16,435
1729816,1272389,2023-03-08,House,On Ordering the Previous Question RC# 134,217,205,0,12,434
1729816,1272390,2023-03-08,House,"On Agreeing to the Resolution, as Amended RC# 135",216,206,0,12,434
1729851,1467285,2024-09-11,House,On Motion to Recommit RC# 412,203,214,0,14,431
1729851,1467286,2024-09-11,House,On Passage RC# 413,237,180,0,14,431
1729854,1467283,2024-09-11,House,On Motion to Recommit RC# 410,202,215,0,14,431
1729854,1467284,2024-09-11,House,On Passage RC# 411,219,199,0,13,431
1731414,1327377,2023-05-17,Senate,On the Joint Resolution S.J.Res. 18 RC# 130,50,47,0,3,100
1731419,1469841,2024-12-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 484",389,6,0,37,432
1732006,1355350,2023-09-14,House,On Motion to Recommit RC# 390,193,212,0,28,433
1732006,1355351,2023-09-14,House,On Passage RC# 391,222,190,0,22,434
1732364,1469412,2024-11-19,House,On Agreeing to the Amendment: Grijalva of Arizona Amendment No. 1 RC# 470,200,210,0,28,438
1732364,1469413,2024-11-19,House,On Agreeing to the Amendment: Grijalva of Arizona Amendment No. 2 RC# 471,196,215,0,27,438
1732364,1469414,2024-11-19,House,On Motion to Recommit RC# 472,202,211,0,20,433
1732364,1469415,2024-11-19,House,On Passage RC# 473,244,171,0,18,433
1732911,1470738,2024-12-18,House,On Motion to Suspend the Rules and Pass RC# 515,381,20,0,28,429
1732931,1467456,2024-09-18,House,On Motion to Suspend the Rules and Pass RC# 425,393,22,0,15,430
1732966,1305873,2023-04-19,House,On Passage RC# 188,229,189,0,17,435
1732966,1326169,2023-05-16,Senate,On the Joint Resolution H.J.Res. 42 RC# 126,56,43,0,1,100
1732966,1343898,2023-06-13,House,"Passage, Objections of the President To The Contrary Notwithstanding RC# 253",233,197,0,4,434
1732985,1467271,2024-09-10,House,On Motion to Recommit RC# 407,197,213,0,21,431
1732985,1467272,2024-09-10,House,On Passage RC# 408,249,161,0,20,430
1737357,1361982,2023-12-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 694",356,61,0,16,433
1737362,1355352,2023-09-20,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 401",423,0,0,10,433
1737373,1350572,2023-07-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 290",398,11,0,24,433
1737407,1354908,2023-09-13,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 386",1,0,0,0,1
1741132,1362515,2023-12-12,House,On Motion to Suspend the Rules and Pass RC# 712,403,20,0,10,433
1741370,1345879,2023-06-20,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 272",407,0,0,26,433
1741372,1289042,2023-03-29,House,On Agreeing to the Amendment RC# 167,221,208,0,11,440
1741372,1289043,2023-03-29,House,On Agreeing to the Amendment RC# 168,228,206,0,6,440
1741372,1289044,2023-03-29,House,On Agreeing to the Amendment RC# 169,245,189,0,6,440
1741372,1289045,2023-03-29,House,On Agreeing to the Amendment RC# 170,268,163,0,9,440
1741372,1289046,2023-03-29,House,On Agreeing to the Amendment RC# 171,251,181,0,8,440
1741372,1289047,2023-03-29,House,On Agreeing to the Amendment RC# 172,210,223,0,7,440
1741372,1289048,2023-03-29,House,On Agreeing to the Amendment RC# 173,96,336,0,8,440
1741372,1290284,2023-03-30,House,On Agreeing to the Amendment RC# 174,407,26,0,7,440
1741372,1290285,2023-03-30,House,On Agreeing to the Amendment RC# 175,323,109,0,8,440
1741372,1290286,2023-03-30,House,On Agreeing to the Amendment RC# 176,205,228,0,7,440
1741372,1290287,2023-03-30,House,On Agreeing to the Amendment RC# 177,405,24,0,11,440
1741372,1290288,2023-03-30,House,On Agreeing to the Amendment RC# 178,201,230,0,9,440
1741372,1290289,2023-03-30,House,On Agreeing to the Amendment RC# 179,244,189,0,7,440
1741372,1290290,2023-03-30,House,On Agreeing to the Amendment RC# 180,220,213,0,7,440
1741372,1290291,2023-03-30,House,On Motion to Recommit RC# 181,207,222,0,6,435
1741372,1290292,2023-03-30,House,On Passage RC# 182,225,204,0,6,435
1741413,1356981,2023-11-06,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 599",384,1,0,47,432
1743524,1304603,2023-04-18,Senate,On the Amendment S.Amdt. 80 to S. 870 (No short title on file) RC# 87,49,50,0,1,100
1743524,1307111,2023-04-20,Senate,On the Amendment S.Amdt. 85 to S. 870 (No short title on file) RC# 92,46,51,0,3,100
1743524,1307112,2023-04-20,Senate,On the Amendment S.Amdt. 83 to S. 870 (No short title on file) RC# 93,42,56,0,2,100
1743524,1307113,2023-04-20,Senate,On Passage of the Bill S. 870 RC# 94,95,2,0,3,100
1743524,1362303,2023-03-29,Senate,On Cloture on the Motion to Proceed S. 870 RC# 78,96,0,0,4,100
1743524,1363307,2023-04-19,Senate,On the Amendment S.Amdt. 81 to S. 870 (No short title on file) RC# 1,47,49,0,4,100
1743524,1363308,2023-04-19,Senate,On the Amendment S.Amdt. 72 to S. 870 (No short title on file) RC# 8,45,54,0,1,100
1743524,1363309,2023-04-19,Senate,On the Amendment S.Amdt. 79 to S. 870 (No short title on file) RC# 88,45,54,0,1,100
1743524,1441502,2024-05-08,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 194",393,13,1,23,430
1743524,1458385,2024-06-18,Senate,"On the Motion (Motion to Concur in the House Amendments to S. 870
) RC# 200",88,2,0,10,100
1743912,1343947,2023-06-13,House,On Agreeing to the Amendment RC# 254,222,210,0,7,439
1743912,1343948,2023-06-13,House,On Passage RC# 255,248,180,0,5,433
1743932,1284868,2023-03-24,House,On Motion to Suspend the Rules and Agree RC# 162,405,0,0,30,435
1743936,1344418,2023-06-14,House,On Agreeing to the Amendment RC# 266,207,224,0,8,439
1743936,1344419,2023-06-14,House,On Agreeing to the Amendment RC# 267,209,225,0,5,439
1743936,1344420,2023-06-14,House,On Passage RC# 268,249,181,0,3,433
1743955,1343907,2023-06-13,House,On Passage RC# 252,219,210,0,5,434
1743955,1347080,2023-06-22,Senate,On the Joint Resolution H.J.Res. 44 RC# 171,49,50,0,1,100
1743962,1463139,2024-07-22,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 357",248,127,0,56,431
1745344,1332950,2023-05-24,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 235",409,9,0,17,435
1745364,1303493,2023-04-17,House,"On Motion to Suspend the Rules and Agree, as Amended RC# 184",410,0,0,24,434
1746062,1283726,2023-03-23,House,On Ordering the Previous Question RC# 146,219,204,0,12,435
1746062,1283727,2023-03-23,House,On Agreeing to the Resolution RC# 147,218,205,0,12,435
1746098,1321879,2023-05-09,House,On Motion to Suspend the Rules and Pass RC# 204,356,50,0,28,434
1746107,1378448,2024-02-06,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 36",427,2,0,2,431
1746991,1437159,2024-04-30,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 161",406,6,0,16,428
1746998,1324058,2023-05-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 212",425,0,0,10,435
1746999,1407592,2024-03-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 79",375,20,0,37,432
1747690,1443707,2024-05-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 209",378,34,0,18,430
1748493,1332952,2023-05-24,House,On Passage RC# 234,218,203,0,14,435
1748493,1337371,2023-06-01,Senate,On the Joint Resolution H.J.Res. 45 RC# 135,52,46,0,2,100
1748493,1346470,2023-06-21,House,"Passage, Objections of the President To The Contrary Notwithstanding RC# 277",221,206,0,7,434
1748493,1362614,2023-05-31,Senate,On the Motion (Motion to Proceed to H.J. Res. 45) RC# 134,51,46,0,3,100
1749188,1414053,2024-03-21,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 98",393,24,0,14,431
1749199,1313963,2023-04-27,House,On Agreeing to the Resolution RC# 201,102,321,0,11,434
1749204,1287220,2023-03-28,House,On Ordering the Previous Question RC# 165,218,203,0,13,434
1749204,1287221,2023-03-28,House,On Agreeing to the Resolution RC# 166,218,203,0,13,434
1750566,1362839,2023-12-14,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 724",407,9,0,18,434
1750631,1355594,2023-10-02,House,On Motion to Suspend the Rules and Pass RC# 514,390,0,1,42,433
1751351,1467452,2024-09-18,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 422",408,7,0,15,430
1751362,1324057,2023-05-11,Senate,On the Joint Resolution S.J.Res. 23 RC# 122,51,49,0,0,100
1751365,1324069,2023-05-11,Senate,On the Joint Resolution S.J.Res. 24 RC# 123,51,49,0,0,100
1751365,1350963,2023-07-27,House,On Passage RC# 382,220,209,0,4,433
1751365,1355343,2023-09-28,Senate,On Overriding the Veto S.J.Res. 24 RC# 243,47,45,0,8,100
1754056,1327223,2023-05-17,House,On Agreeing to the Amendment RC# 223,303,126,0,11,440
1754056,1327224,2023-05-17,House,On Agreeing to the Amendment RC# 224,209,225,0,7,441
1754056,1327225,2023-05-17,House,On Passage RC# 225,255,175,0,5,435
1754486,1426032,2024-04-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 111",332,82,0,16,430
1755613,1429248,2024-04-16,House,On Motion to Suspend the Rules and Agree RC# 133,411,14,0,6,431
1756197,1304607,2023-04-18,House,On Ordering the Previous Question RC# 185,218,203,0,13,434
1756197,1304608,2023-04-18,House,On Agreeing to the Resolution RC# 186,217,202,0,15,434
1757049,1350735,2023-07-13,House,On Agreeing to the Amendment RC# 297,399,31,0,9,439
1757049,1350736,2023-07-13,House,On Agreeing to the Amendment RC# 298,198,217,0,24,439
1757049,1350737,2023-07-13,House,On Agreeing to the Amendment RC# 299,160,266,0,13,439
1757049,1350738,2023-07-13,House,On Agreeing to the Amendment RC# 300,221,213,0,6,440
1757049,1350739,2023-07-13,House,On Agreeing to the Amendment RC# 301,222,211,0,7,440
1757049,1350740,2023-07-13,House,On Agreeing to the Amendment RC# 302,222,210,0,8,440
1757049,1350741,2023-07-13,House,On Agreeing to the Amendment RC# 303,89,341,0,9,439
1757049,1350742,2023-07-13,House,On Agreeing to the Amendment RC# 304,70,358,0,11,439
1757049,1350743,2023-07-13,House,On Agreeing to the Amendment RC# 305,95,332,2,10,439
1757049,1350744,2023-07-13,House,On Agreeing to the Amendment RC# 306,129,301,0,9,439
1757049,1350745,2023-07-13,House,On Agreeing to the Amendment RC# 307,71,360,0,8,439
1757049,1350746,2023-07-13,House,On Agreeing to the Amendment RC# 308,217,212,0,10,439
1757049,1350747,2023-07-13,House,On Agreeing to the Amendment RC# 309,227,201,1,10,439
1757049,1350748,2023-07-13,House,On Agreeing to the Amendment RC# 310,214,210,0,15,439
1757049,1350749,2023-07-13,House,On Agreeing to the Amendment RC# 311,216,216,0,7,439
1757049,1350750,2023-07-13,House,On Agreeing to the Amendment RC# 312,214,213,0,6,433
1757049,1350751,2023-07-13,House,On Agreeing to the Amendment RC# 313,218,213,0,8,439
1757049,1350752,2023-07-13,House,On Agreeing to the Amendment RC# 314,222,209,0,8,439
1757049,1350753,2023-07-13,House,On Agreeing to the Amendment RC# 315,234,198,0,7,439
1757049,1350754,2023-07-13,House,On Agreeing to the Amendment RC# 316,177,253,0,9,439
1757049,1350755,2023-07-13,House,On Agreeing to the Amendment RC# 317,147,276,2,14,439
1757049,1350756,2023-07-13,House,On Agreeing to the Amendment RC# 318,218,213,0,8,439
1757049,1350757,2023-07-13,House,On Agreeing to the Amendment RC# 319,79,353,0,7,439
1757049,1350758,2023-07-13,House,On Agreeing to the Amendment RC# 320,212,218,0,9,439
1757049,1350759,2023-07-13,House,On Agreeing to the Amendment RC# 321,210,221,0,8,439
1757049,1350760,2023-07-13,House,On Agreeing to the Amendment RC# 322,193,237,0,9,439
1757049,1350761,2023-07-13,House,On Agreeing to the Amendment RC# 323,247,185,0,7,439
1757049,1350762,2023-07-13,House,On Agreeing to the Amendment RC# 324,218,213,0,8,439
1757049,1350765,2023-07-14,House,On Agreeing to the Amendment RC# 325,218,210,0,11,439
1757049,1350766,2023-07-14,House,On Agreeing to the Amendment RC# 326,217,216,0,7,440
1757049,1350767,2023-07-14,House,On Motion to Recommit RC# 327,210,217,0,7,434
1757049,1350768,2023-07-14,House,On Passage RC# 328,219,210,0,5,434
1757049,1355353,2023-09-19,House,On Motion to go to Conference RC# 395,393,27,0,13,433
1757049,1355354,2023-09-19,House,On Closing Portions of the Conference RC# 396,401,19,0,13,433
1757049,1355355,2023-09-20,House,On Motion to Instruct Conferees RC# 400,205,214,0,14,433
1757049,1362306,2023-11-15,Senate,"On the Motion (Motion to Insist on the Senate Amendment to H.R. 2670, Agree to the Request for Conference, and Authorize the Chair to Appoint Conferees) RC# 313",90,8,0,2,100
1757049,1362307,2023-12-07,Senate,On the Motion to Proceed H.R. 2670 RC# 334,82,15,0,3,100
1757049,1362481,2023-12-12,Senate,On the Motion to Table S.Amdt. 1373 to H.R. 2670 (National Defense Authorization Act for Fiscal Year 2024) RC# 339,47,53,0,0,100
1757049,1362482,2023-12-12,Senate,On the Motion to Table H.R. 2670 RC# 340,26,73,0,1,100
1757049,1362483,2023-12-12,Senate,On the Cloture Motion H.R. 2670 RC# 341,85,15,0,0,100
1757049,1362677,2023-12-13,Senate,On the Motion (Motion to Waive the Rule 28 Point of Order Re: Section 7902 of the Conference Report to Accompany H.R. 2670) RC# 342,65,35,0,0,100
1757049,1362678,2023-12-13,Senate,On the Conference Report H.R. 2670 RC# 343,87,13,0,0,100
1757049,1362842,2023-12-14,House,On Motion to Suspend the Rules and Agree to the Conference Report RC# 723,310,118,0,6,434
1758028,1310698,2023-04-25,House,On Motion to Suspend the Rules and Agree RC# 194,401,19,0,15,435
1758038,1373512,2024-01-31,House,On Motion to Suspend the Rules and Pass RC# 29,420,0,2,9,431
1758039,1386501,2024-02-15,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 50",414,6,0,10,430
1758040,1336252,2023-05-30,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 238",367,8,0,60,435
1758048,1460959,2024-06-25,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 282",368,19,0,44,431
1758051,1340314,2023-06-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 245",384,13,0,36,433
1758613,1405976,2024-03-07,House,On Agreeing to the Amendment: Huizenga of Michigan Part B Amendment No. 2 RC# 6,269,153,0,15,437
1758613,1405977,2024-03-07,House,On Agreeing to the Amendment: Lawler of New York Part B Amendment No. 1 RC# 68,278,146,0,13,437
1758613,1405978,2024-03-07,House,On Agreeing to the Amendment: Lucas of Oklahoma Part B Amendment No. 3 RC# 70,301,125,0,11,437
1758613,1405979,2024-03-07,House,On Agreeing to the Amendment: Wagner of Missouri Part B Amendment No. 4 RC# 71,270,154,0,13,437
1758613,1405980,2024-03-07,House,On Agreeing to the Amendment: Sherman of California Part B Amendment No. 5 RC# 72,203,223,0,11,437
1758613,1406596,2024-03-08,House,On Agreeing to the Amendment: Houlahan of Pennsylvania Part B Amendment No. 6 RC# 73,200,203,0,34,437
1758613,1406597,2024-03-08,House,On Agreeing to the Amendment: Tlaib of Michigan Part B Amendment No. 7 RC# 74,204,212,0,21,437
1758613,1406598,2024-03-08,House,On Agreeing to the Amendment: Lynch of Massachusetts Part B Amendment No. 8 RC# 75,208,211,0,18,437
1758613,1406599,2024-03-08,House,On Agreeing to the Amendment: Waters of California Part B Amendment No. 9 RC# 76,206,217,0,15,438
1758613,1406600,2024-03-08,House,On Motion to Recommit RC# 77,205,213,0,14,432
1758613,1406601,2024-03-08,House,On Passage RC# 78,212,205,0,15,432
1758620,1336178,2023-05-30,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 239",347,30,0,58,435
1758623,1336699,2023-05-31,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 244",383,18,0,34,435
1758625,1335994,2023-05-30,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 240",309,67,0,58,434
1759097,1312276,2023-04-26,House,On Motion to Recommit RC# 198,211,221,0,3,435
1759097,1312277,2023-04-26,House,On Passage RC# 199,217,215,0,3,435
1759115,1340310,2023-06-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 246",390,10,0,33,433
1759606,1366073,2024-01-16,Senate,On Cloture on the Motion to Proceed H.R. 2872 RC# 9,68,13,0,19,100
1759606,1366853,2024-01-18,Senate,On the Amendment S.Amdt. 1384 to S.Amdt. 1381 to H.R. 2872 (No short title on file) RC# 10,44,50,0,6,100
1759606,1366854,2024-01-18,Senate,On the Motion (Marshall Motion to Commit H.R. 2872 to the Committee on Appropriations with instructions) RC# 11,13,82,0,5,100
1759606,1366855,2024-01-18,Senate,On Passage of the Bill H.R. 2872 RC# 12,77,18,0,5,100
1759606,1366856,2024-01-18,House,On Motion to Suspend the Rules and Concur in the Senate Amendment RC# 15,314,108,0,11,433
1759619,1376912,2024-02-05,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 32",350,58,0,22,430
1759619,1414430,2024-03-22,Senate,On the Motion to Proceed H.R. 2882 RC# 103,78,18,0,4,100
1759619,1414431,2024-03-23,Senate,On the Motion (Motion to Concur in the House Amdt to the Senate Amdt to H.R. 2882 with Lee Amdt No. 1722) RC# 105,45,51,0,4,100
1759619,1414432,2024-03-23,Senate,On the Motion to Refer H.R. 2882 RC# 106,34,63,0,3,100
1759619,1414433,2024-03-23,Senate,On the Motion to Table H.R. 2882 RC# 107,51,47,0,2,100
1759619,1414434,2024-03-23,Senate,On the Motion to Table H.R. 2882 RC# 108,51,47,0,2,100
1759619,1414435,2024-03-23,Senate,On the Motion (Motion to Concur in the House Amdt to the Senate Amdt to H.R. 2882 with Schmitt Amdt No. 1795) RC# 109,47,51,0,2,100
1759619,1414436,2024-03-23,Senate,On the Motion to Table H.R. 2882 RC# 110,51,47,0,2,100
1759619,1414437,2024-03-23,Senate,On the Motion to Table H.R. 2882 RC# 111,47,51,0,2,100
1759619,1414438,2024-03-23,Senate,On the Motion to Table H.R. 2882 RC# 112,47,51,0,2,100
1759619,1414439,2024-03-23,Senate,On the Motion to Table H.R. 2882 RC# 113,47,51,0,2,100
1759619,1414440,2024-03-23,Senate,On the Motion (Motion to Concur in the House Amendment to the Senate Amendment to H.R. 2882) RC# 114,74,24,0,2,100
1759636,1312256,2023-04-26,House,On Ordering the Previous Question RC# 195,218,210,0,6,434
1759636,1312257,2023-04-26,House,On Agreeing to the Resolution RC# 196,219,210,0,5,434
1759817,1470744,2024-12-18,House,On Motion to Suspend the Rules and Pass RC# 512,373,33,0,23,429
1759931,1456972,2024-06-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 249",351,56,0,23,430
1759950,1438027,2024-05-01,House,On Motion to Recommit RC# 175,210,204,0,15,429
1759950,1441536,2024-05-08,House,On Motion to Recommit RC# 190,203,208,0,19,430
1759950,1441537,2024-05-08,House,On Passage RC# 191,216,195,0,19,430
1760186,1430236,2024-04-16,House,On Motion to Suspend the Rules and Pass RC# 132,407,16,0,8,431
1760210,1447396,2024-05-21,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 220",392,2,0,35,429
1760230,1469445,2024-11-20,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 474",335,37,0,60,432
1760974,1324059,2023-05-11,House,On Motion to Recommit RC# 208,211,221,0,3,435
1760974,1324060,2023-05-11,House,On Passage RC# 209,219,213,0,3,435
1761751,1329272,2023-05-18,House,On Agreeing to the Amendment RC# 226,268,156,0,10,434
1761751,1329273,2023-05-18,House,On Agreeing to the Resolution RC# 227,301,119,3,11,434
1761754,1325132,2023-05-15,House,"On Motion to Suspend the Rules and Agree, as Amended RC# 214",413,2,0,20,435
1761761,1343999,2023-06-13,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 251",413,13,0,7,433
1761769,1325485,2023-05-15,House,On Motion to Suspend the Rules and Pass RC# 213,412,0,0,23,435
1761796,1327232,2023-05-17,House,On Agreeing to the Amendment RC# 218,216,219,0,5,440
1761796,1327233,2023-05-17,House,On Agreeing to the Amendment RC# 219,248,184,0,8,440
1761796,1327234,2023-05-17,House,On Agreeing to the Amendment RC# 220,232,202,0,6,440
1761796,1327235,2023-05-17,House,On Agreeing to the Amendment RC# 221,218,217,0,6,441
1761796,1327236,2023-05-17,House,On Passage RC# 222,232,198,0,4,434
1762919,1336792,2023-05-31,House,"On Motion to Suspend the Rules and Agree, as Amended RC# 242",429,0,0,6,435
1762922,1344041,2023-06-13,House,"On Motion to Suspend the Rules and Agree, as Amended RC# 256",422,0,0,11,433
1762957,1354940,2023-09-12,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 383",1,0,0,0,1
1763425,1437310,2024-04-30,House,On Motion to Recommit RC# 170,205,210,0,14,429
1763425,1437311,2024-04-30,House,On Passage RC# 171,212,203,0,14,429
1763446,1323104,2023-05-10,House,On Ordering the Previous Question RC# 205,215,211,0,9,435
1763446,1323105,2023-05-10,House,On Agreeing to the Amendment RC# 206,236,190,0,9,435
1763446,1323106,2023-05-10,House,On Agreeing to the Resolution RC# 207,215,209,0,11,435
1763995,1425553,2024-04-10,House,On Motion to Suspend the Rules and Pass RC# 109,385,31,0,15,431
1764022,1467660,2024-09-24,House,On Motion to Suspend the Rules and Pass RC# 445,377,43,0,12,432
1764043,1362392,2023-12-11,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 707",394,0,0,39,433
1764087,1385393,2024-02-14,House,"On Motion to Suspend the Rules and Pass, as Amended RC# 49",389,32,0,10,431
1764751,1326280,2023-05-16,House,On Ordering the Previous Question RC# 215,220,209,0,5,434
1764751,1326281,2023-05-16,House,On Agreeing to the Resolution RC# 216,222,203,0,9,434
1764752,1354946,2023-09-13,House,On Motion to Suspend the Rules and Pass RC# 387,0,0,0,1,1
1764759,1441125,2024-05-07,House,On Motion to Suspend the Rules and Pass RC# 179,371,28,3,27,429
1764775,1467659,2024-09-25,House,On Passage RC# 452,243,174,0,15,432
