type_id,type,sast_bill_number,sast_bill_id,bill_id
8,Related,HB7712,1619781,1619799
8,Related,SB4146,1618871,1619799
1,Same As,SB4160,1619053,1619799
1,Same As,SB4177,1619786,1619798
8,Related,SB4022,1614483,1619771
8,Related,HB8922,1629400,1619792
8,Related,HB598,1429276,1436558
8,Related,SB317,1451141,1436558
8,Related,HB7705,1619799,1619781
8,Related,SB4146,1618871,1619781
8,Related,SB4160,1619053,1619781
8,Related,SB4482,1625622,1619971
8,Related,SB1026,1488635,1619974
1,Same As,SB18,1420017,1436590
8,Related,SB4197,1620436,1619981
1,Same As,SB4186,1619973,1619989
8,Related,HB5118,1522518,1619989
8,Related,HB6833,1597853,1619989
8,Related,HB4521,1519516,1619985
8,Related,SB1169,1501018,1619985
8,Related,SB4112,1617802,1619985
1,Same As,SB214,1436561,1436559
1,Same As,SB4184,1619995,1619977
1,Same As,SB3441,1547010,1620410
8,Related,HB2543,1500523,1620410
8,Related,HR1254,1627288,1620410
8,Related,SB4208,1620419,1620439
8,Related,HR1339,1628821,1620439
8,Related,SB4214,1620412,1620418
8,Related,SB4534,1626782,1620404
1,Same As,SB215,1436595,1436596
8,Related,SB2747,1523480,1436596
8,Related,HB7780,1620922,1620409
1,Same As,SB4219,1620415,1620409
2,Similar To,HR1396,1630097,1620409
8,Related,HB7583,1617262,1620400
8,Related,HB7939,1623762,1620435
8,Related,HB7309,1612979,1620433
8,Related,HB1,1393390,1436608
2,Similar To,HR179,1470518,1436608
8,Related,SB1,1484388,1436608
8,Related,SB954,1487993,1436608
8,Related,HB2358,1491604,1436608
1,Same As,SB4207,1620392,1620446
1,Same As,SB4067,1614720,1620399
1,Same As,SB4193,1620411,1620395
8,Related,HB1,1393390,1436582
8,Related,SB1,1484388,1436582
8,Related,SB954,1487993,1436582
8,Related,HB2358,1491604,1436582
8,Related,HB3867,1516010,1436582
8,Related,HB7458,1614731,1620396
8,Related,SB4036,1614798,1620396
8,Related,SB3215,1533839,1620713
8,Related,SB4136,1618874,1620713
8,Related,SB4137,1618868,1620713
8,Related,HB7776,1620938,1620713
8,Related,HB7606,1617518,1620723
8,Related,HB7606,1617518,1620715
8,Related,HB7780,1620922,1620711
2,Similar To,HR1396,1630097,1620711
1,Same As,SB4202,1620445,1620719
8,Related,HB5318,1523983,1620708
8,Related,SB352,1460793,1620708
1,Same As,SB3673,1593507,1620708
1,Same As,SB4203,1620416,1620707
8,Related,HB7762,1620713,1620938
8,Related,HB7796,1621111,1620938
8,Related,SB3215,1533839,1620938
8,Related,SB4266,1621717,1620938
8,Related,HB7520,1615582,1620938
8,Related,HB7950,1623757,1620938
8,Related,HB7198,1610969,1620938
8,Related,HB8389,1626767,1620938
8,Related,SB3610,1586965,1620938
8,Related,SB4137,1618868,1620938
8,Related,SB4536,1626774,1620938
8,Related,SB4684,1627526,1620938
8,Related,HB8633,1627626,1620938
8,Related,SB4695,1627690,1620938
8,Related,HB8785,1628714,1620938
8,Related,HR1512,1638160,1620938
8,Related,HCR121,1638111,1620938
8,Related,SB5199,1638016,1620938
8,Related,HB8240,1625899,1620938
8,Related,HB8804,1628826,1620938
8,Related,HB9453,1637987,1620938
8,Related,SB3533,1567485,1620938
8,Related,HB9465,1638175,1620938
8,Related,SB5231,1638413,1620938
8,Related,SB5234,1638412,1620938
8,Related,SB5232,1638415,1620938
8,Related,HB9532,1638725,1620938
8,Related,HB9485,1638429,1620938
8,Related,HB9528,1638751,1620938
8,Related,HB9529,1638736,1620938
8,Related,HB9530,1638715,1620938
8,Related,HB9531,1638710,1620938
8,Related,HB9533,1638737,1620938
8,Related,SB5018,1630334,1620929
8,Related,SB199,1436622,1436598
8,Related,HB7784,1620924,1620922
8,Related,HB7740,1620409,1620922
8,Related,HB7767,1620711,1620922
8,Related,SB4219,1620415,1620922
8,Related,HB4786,1520381,1620922
8,Related,HB6509,1576608,1620922
8,Related,SB2550,1520346,1620922
8,Related,HR1396,1630097,1620922
8,Related,HB7370,1613269,1620922
8,Related,HB8887,1629311,1620922
1,Same As,SB4226,1620926,1620914
8,Related,HB459,1422224,1620920
8,Related,HB1412,1469059,1620920
8,Related,SB546,1471604,1620920
8,Related,HB7624,1617741,1620942
8,Related,HB6833,1597853,1620942
8,Related,HB7780,1620922,1620924
2,Similar To,HR1396,1630097,1620924
8,Related,HB7309,1612979,1620940
8,Related,HB7655,1618707,1620941
1,Same As,SB3750,1602358,1620915
1,Same As,SB4205,1620437,1620925
2,Similar To,HR1339,1628821,1620925
1,Same As,SB213,1436553,1436566
8,Related,HR1124,1621106,1621096
8,Related,SB4236,1621136,1621131
8,Related,HB5118,1522518,1621131
8,Related,SB4236,1621136,1621108
8,Related,HB5118,1522518,1621108
8,Related,HB7776,1620938,1621111
8,Related,HB6637,1585988,1393249
8,Related,HB3956,1516620,1436543
1,Same As,SB4217,1620432,1621110
8,Related,HB3764,1515157,1621095
8,Related,SB4252,1621431,1621138
8,Related,SB4261,1621738,1621138
1,Same As,SB4244,1621436,1621432
1,Same As,SB4268,1621778,1621443
8,Related,SB3469,1550079,1621468
1,Same As,SB4240,1621470,1621444
8,Related,SB2725,1523318,1621457
8,Related,SB3375,1537919,1621463
8,Related,HB6965,1604185,1621463
8,Related,SB3318,1537164,1621437
1,Same As,SB4245,1621459,1621467
8,Related,SB1898,1512999,1621452
8,Related,HB8588,1627494,1621452
1,Same As,SB3895,1610030,1621438
8,Related,SB1170,1500987,1436555
8,Related,HB8450,1626965,1436555
8,Related,HB8588,1627494,1621464
8,Related,HR1518,1638716,1621733
8,Related,HB7842,1621747,1621777
1,Same As,SB4272,1621776,1621736
8,Related,SB3711,1599083,1621781
1,Same As,SB4258,1621722,1621725
1,Same As,HB9111,1630489,1436625
8,Related,HB7836,1621777,1621747
8,Related,HB3278,1509828,1621748
8,Related,SB4486,1625639,1621746
8,Related,HB3909,1516385,1621723
8,Related,SB189,1436589,1621723
1,Same As,SB4223,1620939,1621723
8,Related,HR1339,1628821,1621723
1,Same As,SB4279,1621734,1621772
8,Related,SB4269,1621749,1621755
8,Related,SB4756,1627814,1621720
1,Same As,SB4270,1621737,1621744
1,Same As,SB4917,1629779,1621718
8,Related,SB4201,1620389,1621740
1,Same As,SB4259,1621724,1621783
1,Same As,SB262,1439054,1438499
1,Same As,SB4147,1619049,1621911
1,Same As,SB1507,1505211,1621914
8,Related,HB2238,1489074,1621914
8,Related,SB984,1488608,1621914
8,Related,SB3510,1559314,1622236
8,Related,HB6078,1534969,1622215
8,Related,SB1390,1504299,1438500
1,Same As,SB3451,1550067,1622233
1,Same As,SB4291,1622228,1622234
8,Related,SB4476,1625575,1622218
8,Related,SB4350,1623933,1622244
8,Related,SB4296,1622238,1622219
8,Related,SB4307,1622472,1622237
8,Related,HB3684,1514715,1623108
8,Related,HB4350,1518444,1623108
8,Related,SB4317,1622965,1623125
8,Related,SB4300,1622221,1623135
8,Related,SB219,1439067,1438548
1,Same As,SB4304,1622474,1623134
8,Related,HB4350,1518444,1623120
8,Related,HB8603,1627612,1623115
1,Same As,SB4347,1622981,1623111
8,Related,SB5000,1630093,1623130
8,Related,HB2467,1495855,1623128
8,Related,HB4350,1518444,1623128
8,Related,HB4350,1518444,1623117
8,Related,HB8208,1625589,1623117
8,Related,HB8240,1625899,1623117
8,Related,HR1224,1626698,1623117
8,Related,HB8329,1626630,1623117
8,Related,HB8342,1626633,1623117
8,Related,HB8346,1626728,1623117
8,Related,HB8347,1626711,1623117
8,Related,HB8141,1625129,1623117
8,Related,HB8142,1625130,1623117
8,Related,SB4561,1626994,1623117
8,Related,SB4655,1627488,1623117
8,Related,SB4718,1627750,1623117
8,Related,HB8627,1627631,1623117
8,Related,HB5658,1527449,1623117
8,Related,HB8298,1626464,1623117
8,Related,HB8348,1626699,1623117
8,Related,SB4543,1626849,1623117
8,Related,HB8664,1627864,1623117
8,Related,HB8744,1628308,1623117
8,Related,SB4793,1628533,1623117
8,Related,HB8804,1628826,1623117
8,Related,HB8894,1629313,1623117
8,Related,HB8897,1629335,1623117
8,Related,HB8900,1629305,1623117
8,Related,HB8379,1626756,1623117
8,Related,HB8895,1629344,1623117
8,Related,SB4956,1629875,1623117
8,Related,HB8899,1629337,1623117
8,Related,HB9279,1631888,1623117
8,Related,HB8893,1629349,1623117
8,Related,HB8113,1625092,1623117
8,Related,HB8114,1625094,1623117
8,Related,HB9532,1638725,1623117
1,Same As,SB4218,1620402,1623123
8,Related,HB2289,1489571,1623105
8,Related,HB4,1520890,1623127
8,Related,HB1567,1472820,1623137
1,Same As,SB236,1439031,1438551
8,Related,HB2280,1489588,1623342
8,Related,HB3088,1508205,1623342
8,Related,SB1558,1508211,1623342
8,Related,HB2510,1500514,1623342
8,Related,HB3015,1507363,1623342
8,Related,HB6370,1550112,1623342
8,Related,HB7545,1616535,1623342
8,Related,SB1108,1500517,1623342
8,Related,HR1153,1623976,1623342
8,Related,HB9060,1630378,1623342
8,Related,HB9207,1631457,1623342
8,Related,SB4346,1622967,1623334
1,Same As,SB4327,1622996,1623360
8,Related,SB4432,1625070,1623327
8,Related,SB4657,1627517,1623352
8,Related,HB5916,1532819,1623344
8,Related,HB7700,1619774,1623770
1,Same As,SB255,1438888,1438502
1,Same As,SB5051,1630385,1623755
8,Related,HB9211,1631442,1623760
1,Same As,SB4172,1619789,1623749
8,Related,HR1339,1628821,1623762
8,Related,HB4702,1520120,1623762
8,Related,HB7074,1607984,1623762
8,Related,HB7369,1613219,1623762
8,Related,HB7746,1620435,1623762
8,Related,SB938,1487501,1438544
8,Related,SB2592,1520673,1623768
8,Related,HB6368,1550098,1623763
1,Same As,SB4354,1623979,1623759
8,Related,HB1182,1457143,1623767
8,Related,SB3212,1533471,1623767
8,Related,SB5055,1630326,1623767
8,Related,HR1508,1638033,1623767
8,Related,HB4166,1517685,1623756
8,Related,HB7776,1620938,1623757
8,Related,SB4137,1618868,1623757
1,Same As,SB4266,1621717,1623757
8,Related,SB5110,1633670,1623985
8,Related,HB2543,1500523,1623975
8,Related,HB8528,1627358,1623993
8,Related,HB8528,1627358,1624008
8,Related,HB898,1439792,1438492
8,Related,HB8528,1627358,1623988
8,Related,HB2975,1506396,1624004
1,Same As,SB4061,1614706,1624004
1,Same As,SB3865,1608977,1623989
1,Same As,SB3542,1579478,1623982
8,Related,HB750,1436549,1624007
8,Related,SB111,1429275,1624007
8,Related,SB1564,1508207,1624005
1,Same As,SB3866,1608985,1623980
8,Related,HB4350,1518444,1623981
8,Related,SB4362,1624086,1624080
8,Related,HB2543,1500523,1624098
8,Related,HB8008,1624303,1624083
8,Related,SB116,1429196,1438494
8,Related,HB3752,1515159,1438494
8,Related,SB4442,1625394,1624089
8,Related,HR1254,1627288,1624089
1,Same As,SB4366,1624309,1624087
8,Related,SB4543,1626849,1624087
1,Same As,SB4256,1621466,1624088
8,Related,SB4364,1624096,1624093
1,Same As,SB4239,1621441,1624078
8,Related,HB1969,1484433,1624313
8,Related,SB4714,1627758,1624331
8,Related,HB2471,1496092,1624330
8,Related,HR188,1475873,1470471
8,Related,SB529,1471575,1470471
8,Related,HB134,1393277,1393379
8,Related,HB4307,1518424,1393379
1,Same As,SB4507,1626651,1624293
8,Related,HB5215,1523181,1624338
8,Related,HB5723,1527859,1624338
8,Related,SB307,1441715,1624338
1,Same As,SB4365,1624319,1624338
8,Related,SB4253,1621456,1624320
8,Related,HB8076,1624805,1624320
8,Related,HB8102,1625072,1624320
8,Related,HB8496,1627276,1624320
8,Related,SB4374,1624300,1624343
8,Related,HB7979,1624083,1624303
8,Related,SB4369,1624345,1624303
8,Related,SB3422,1541689,1438518
8,Related,SB4486,1625639,1438518
8,Related,HB8788,1628723,1624306
8,Related,SB3492,1554516,1624317
8,Related,SB4653,1627473,1624317
8,Related,SB843,1485473,1624291
8,Related,HB293,1405805,1624312
8,Related,SB4081,1617250,1624329
8,Related,SB4486,1625639,1624295
1,Same As,SB1027,1488629,1438535
8,Related,HB2191,1489103,1438535
8,Related,HB4333,1518437,1624294
8,Related,SB4375,1624325,1624308
1,Same As,SB4453,1625427,1624526
1,Same As,SB4452,1625378,1624520
1,Same As,SB4035,1614751,1624521
8,Related,HR147,1462525,1438485
8,Related,HB817,1438534,1438485
8,Related,HB973,1450179,1438485
8,Related,HB980,1450140,1438485
8,Related,HB999,1450120,1438485
8,Related,HB1154,1457137,1438485
8,Related,HB1230,1462582,1438485
8,Related,HB1316,1464543,1438485
8,Related,SB455,1466791,1438485
8,Related,SB470,1466764,1438485
8,Related,HB1354,1466705,1438485
8,Related,HB1424,1469035,1438485
8,Related,HB1469,1470504,1438485
8,Related,SB1000,1488649,1438485
8,Related,SB1317,1503179,1438485
8,Related,SB1321,1503243,1438485
8,Related,SB2158,1517195,1438485
8,Related,HB7168,1609261,1438485
8,Related,HB856,1439849,1624528
8,Related,HB5314,1524011,1624528
1,Same As,SB3525,1564493,1624523
8,Related,SB3530,1567406,1624523
8,Related,HB3684,1514715,1624518
8,Related,HB5118,1522518,1624514
8,Related,SB4533,1626742,1624532
1,Same As,SB248,1439022,1438556
8,Related,HB8862,1629240,1438556
8,Related,SB4371,1624311,1624540
1,Same As,SB4382,1624507,1624527
1,Same As,SB242,1438926,1438532
1,Same As,SB4394,1624619,1624650
8,Related,HB7699,1619783,1624655
8,Related,SB1451,1505213,1624656
1,Same As,SB4007,1614155,1624636
8,Related,SB3743,1602328,1624649
8,Related,HB1512,1471603,1438483
8,Related,HB1848,1480306,1438483
8,Related,HB3684,1514715,1438483
1,Same As,SB3103,1528362,1624626
1,Same As,SB121,1429444,1624622
8,Related,SB4109,1617769,1624628
8,Related,SB4771,1627843,1624822
8,Related,HB2518,1500520,1624788
8,Related,SB223,1438847,1438528
8,Related,SB365,1462550,1438528
8,Related,HB1198,1460757,1438528
1,Same As,SB4399,1624625,1624778
8,Related,SB4718,1627750,1624789
8,Related,HB8006,1624320,1624805
8,Related,SB4253,1621456,1624805
1,Same As,HB8102,1625072,1624805
8,Related,HB8496,1627276,1624805
8,Related,SB4413,1624797,1624791
8,Related,SB4543,1626849,1624799
8,Related,HB5118,1522518,1624813
8,Related,HB7309,1612979,1624784
8,Related,SB2719,1523328,1624781
8,Related,HB5118,1522518,1624821
1,Same As,SB4190,1619990,1624777
8,Related,SB4558,1626924,1625087
8,Related,HR380,1508222,1438513
8,Related,HB8006,1624320,1625072
1,Same As,HB8076,1624805,1625072
8,Related,SB4253,1621456,1625072
8,Related,HB8496,1627276,1625072
8,Related,SB4419,1625093,1625054
8,Related,HB1127,1457097,1625073
8,Related,HB3389,1511316,1625073
8,Related,SB4421,1625086,1625037
1,Same As,SB4423,1625032,1625031
1,Same As,SB4434,1625030,1625069
8,Related,HB3512,1512369,1625092
8,Related,HB7900,1623117,1625092
8,Related,HB7900,1623117,1625094
1,Same As,SB4424,1625065,1625096
8,Related,SB2435,1519844,1625046
1,Same As,HB8147,1625131,1625061
8,Related,HB6673,1587216,1438560
8,Related,HB6968,1604857,1625059
1,Same As,SB3955,1612652,1625047
1,Same As,SB4416,1625084,1625049
1,Same As,SB4415,1625063,1625090
8,Related,SB4018,1614489,1625132
8,Related,HB7900,1623117,1625129
8,Related,HB7900,1623117,1625130
1,Same As,HB8118,1625061,1625131
1,Same As,SB4429,1625074,1625135
8,Related,SB282,1441687,1438498
8,Related,SB2089,1516597,1625339
8,Related,SB3479,1551346,1625321
8,Related,SB3799,1606124,1625321
8,Related,SB4437,1625327,1625311
8,Related,SB2300,1517643,1438555
8,Related,HB4497,1519466,1438555
1,Same As,SB4409,1624779,1625326
1,Same As,SB3566,1581597,1625297
8,Related,SB3799,1606124,1625297
8,Related,HR1396,1630097,1625297
1,Same As,SB3846,1608393,1625316
8,Related,SB4833,1628847,1625379
8,Related,HB5506,1525742,1625389
8,Related,HB803,1438485,1438534
8,Related,SB3037,1527485,1625415
1,Same As,SB4457,1625381,1625373
8,Related,SB4468,1625596,1625416
8,Related,HB8351,1626726,1625397
1,Same As,SB4151,1619061,1625409
8,Related,SB1506,1505218,1625421
8,Related,HB7469,1614681,1625426
1,Same As,SB3742,1602348,1625402
1,Same As,SB4445,1625384,1625423
8,Related,SB4440,1625408,1625405
8,Related,SB3915,1610968,1625411
8,Related,HB8981,1629781,1625411
1,Same As,SB4449,1625395,1625375
1,Same As,SB2964,1525612,1625414
8,Related,SB4458,1625632,1625601
1,Same As,SB4479,1625636,1625586
8,Related,SB1302,1503098,1393318
8,Related,HR1367,1629327,1393318
8,Related,SB3141,1531983,1438549
8,Related,HR1499,1637996,1625638
1,Same As,SB5197,1638105,1625638
8,Related,HB7900,1623117,1625589
8,Related,SB1233,1502186,1438521
8,Related,SB4469,1625590,1625583
1,Same As,SB4485,1625643,1625609
8,Related,HB6658,1587081,1625648
8,Related,HB8913,1629421,1625648
1,Same As,SB4493,1625645,1625580
8,Related,SB4490,1625640,1625614
1,Same As,SB2932,1525414,1625578
8,Related,HB8528,1627358,1625697
8,Related,HB8528,1627358,1625685
8,Related,HB7304,1612667,1625692
1,Same As,SB4454,1625396,1625687
8,Related,SB4524,1626688,1625683
8,Related,SB55,1424591,1438553
8,Related,HB7135,1608996,1438553
1,Same As,SB4294,1622242,1625701
8,Related,HB4521,1519516,1625686
1,Same As,SB3941,1611898,1625681
8,Related,SB4663,1627477,1625694
8,Related,HB4222,1518155,1625684
8,Related,SB4720,1627716,1625684
8,Related,HB8294,1626279,1625824
8,Related,SB4759,1627805,1625824
8,Related,SB4661,1627455,1625823
8,Related,HB8294,1626279,1625823
8,Related,HB2617,1501230,1625823
8,Related,HB7900,1623117,1625899
8,Related,HB7776,1620938,1625899
8,Related,SB3801,1606137,1625891
1,Same As,SB4254,1621474,1625896
8,Related,SB3794,1606139,1625895
1,Same As,SB281,1441690,1438496
1,Same As,SB4178,1619785,1625894
8,Related,SB4685,1627515,1625902
8,Related,HB8294,1626279,1625902
8,Related,SB4660,1627509,1626085
8,Related,HB8294,1626279,1626085
8,Related,SB4664,1627481,1626133
8,Related,SB4678,1627495,1626209
8,Related,SB3266,1534400,1626204
8,Related,HB9010,1630104,1626229
8,Related,SB4428,1625035,1626229
8,Related,SB2688,1521559,1438529
8,Related,HR1339,1628821,1626221
8,Related,SB4646,1627380,1626221
8,Related,HB8294,1626279,1626208
8,Related,SB4686,1627501,1626208
8,Related,SB4830,1628833,1626208
8,Related,SB4691,1627681,1626227
8,Related,HB8367,1626696,1626230
8,Related,HB1,1393390,1438507
2,Similar To,HR179,1470518,1438507
8,Related,SB1,1484388,1438507
8,Related,SB954,1487993,1438507
8,Related,HB2358,1491604,1438507
8,Related,SB2093,1516569,1438507
8,Related,SB4786,1627895,1626202
8,Related,SB230,1438872,1438545
1,Same As,SB4491,1625647,1626211
8,Related,SB4543,1626849,1626211
1,Same As,SB4360,1624094,1626226
8,Related,SB4662,1627529,1626220
1,Same As,SB3543,1579529,1626282
8,Related,HR1232,1626912,1626279
8,Related,SB4660,1627509,1626279
8,Related,SB4661,1627455,1626279
8,Related,SB4686,1627501,1626279
8,Related,HB8238,1625824,1626279
8,Related,HB8239,1625823,1626279
8,Related,HB8254,1625902,1626279
8,Related,HB8255,1626085,1626279
8,Related,HB8262,1626208,1626279
8,Related,SB4670,1627457,1626279
8,Related,SB4685,1627515,1626279
8,Related,SB4759,1627805,1626279
8,Related,SB4830,1628833,1626279
8,Related,HB2617,1501230,1626279
8,Related,SB4659,1627496,1626283
8,Related,HB3755,1515166,1626473
8,Related,SB1975,1515168,1626473
8,Related,SB4132,1618691,1626473
8,Related,HR1224,1626698,1626473
8,Related,HR1224,1626698,1626470
8,Related,HB7900,1623117,1626464
1,Same As,SB4386,1624543,1626481
8,Related,HB5118,1522518,1626466
8,Related,HB5118,1522518,1626486
1,Same As,SB4404,1624616,1626477
8,Related,SB5052,1630396,1626465
1,Same As,SB4314,1622969,1626469
1,Same As,SB259,1439008,1438554
8,Related,HB8376,1626768,1626605
8,Related,HR1339,1628821,1626607
8,Related,SB2182,1517140,1626601
8,Related,HB7900,1623117,1626630
8,Related,SB4345,1623000,1626632
1,Same As,SB4297,1622212,1626638
8,Related,SB4506,1626652,1626637
1,Same As,SB4500,1626600,1626635
8,Related,HB7900,1623117,1626633
8,Related,HB3362,1511293,1626705
8,Related,HB8363,1626701,1626705
1,Same As,SB4289,1622232,1626716
8,Related,HB7900,1623117,1626728
8,Related,HB7900,1623117,1626711
8,Related,HB7900,1623117,1626699
8,Related,SB4529,1626681,1626707
1,Same As,SB222,1438808,1438557
1,Same As,SB4359,1624077,1626695
8,Related,HB8174,1625397,1626726
8,Related,SB4510,1626654,1626721
8,Related,HB9386,1638213,1626721
8,Related,SB4728,1627721,1626723
1,Same As,SB4520,1626689,1626703
8,Related,HB7309,1612979,1438541
2,Similar To,HR1119,1620943,1438541
1,Same As,SB4512,1626679,1626709
8,Related,HB6425,1564528,1626701
8,Related,HB8343,1626705,1626701
8,Related,HB3684,1514715,1626712
8,Related,HB5118,1522518,1626712
8,Related,HB8267,1626230,1626696
1,Same As,SB4508,1626648,1626714
8,Related,SB4598,1627059,1626722
8,Related,HR1232,1626912,1626751
8,Related,SB4557,1626906,1626751
8,Related,SB4612,1627241,1626751
8,Related,SB4525,1626684,1626743
8,Related,HB8323,1626605,1626768
8,Related,HB7900,1623117,1626756
1,Same As,SB240,1438836,1438531
8,Related,SB3242,1534382,1626749
8,Related,SB4523,1626694,1626761
8,Related,SB4543,1626849,1626761
8,Related,HB5294,1523863,1626775
8,Related,SB1580,1508556,1626775
1,Same As,SB4540,1626776,1626769
